step,actor/entropy,actor/grad_norm,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
458,0.14663474261760712,0.08519677072763443,0.044080957770347595,3e-06,55.34401321411133,11.348706245422363,17.974609375,0.0,0.0,0.044080962892621756,0.0,1.4999585151672363,-0.044080961495637894,-1.4999977350234985,1.4999585151672363,-0.044080961495637894,-1.4999977350234985,1.475000023841858,1.3684569597244263,0.10000000149011612,1.475000023841858,1.3684569597244263,0.10000000149011612,5903.0,5902.0,6481.0,5902.5,5324.0,1157.0,2.0,2.0,2.0,0.010222629279852248,0.01115912598516724,71.9919683340628,81.98831253801472,11805.0,0.0,168.0,122.5,92.0,0.0,0.0,455.0,246.40625,131.0,0.0,455.0,246.40625,131.0,9480271872.0,0.05021071434020996,0.004474404267966747,-0.01645817793905735,0.01617351733148098,-0.01617351733148098,-0.005384780466556549,-0.03506310284137726,0.9839857816696167,0.14183644950389862,1.1532471179962158,0.1256629228591919,1.1345480680465698,0.0003473680645498821,1.0027563628447098,3.2323533814473016,0.004100680002011359,0.012431425973773003,0.009497073127931799,0.007332970038987696,6.474900614994112,3.581940468711764,1.9190743860090151,-1.0,-1.0,-1.0,0.010756250005215406,6.474900614994112,-1.0,151.0,455.0,0.0,0.0,0.0,0.0,0.01140616403426975,7.906733921030536,11.749617610999849,3.2490002922713757e-05,,0.00012637698091566563,81.98831253801472,9.105703793466091e-05,38.157931667985395,24.140789949975442,0.0,458.0,0.9764111042022705,0.3682946264743805,0.02270210161805153,0.040481485426425934,1.0
459,0.15249793231487274,0.13762910664081573,-0.013174811378121376,3e-06,55.3693962097168,11.348706245422363,17.974609375,0.0,0.0,-0.013174814637750387,0.0,1.443365216255188,0.013174794614315033,-1.4999388456344604,1.443365216255188,0.013174794614315033,-1.4999388456344604,1.7000000476837158,1.010156273841858,-1.0,1.7000000476837158,1.010156273841858,-1.0,5775.0,5775.0,6054.0,5775.0,5496.0,558.0,2.0,2.0,2.0,0.009991652697744774,0.010724450226562722,69.52284322877,83.06622301100288,11550.0,0.0,200.0,120.75,79.0,0.0,0.125,512.0,240.1875,107.0,0.125,512.0,240.1875,107.0,13319853056.0,0.051184773445129395,0.005083838012069464,-0.01589225046336651,0.015945550054311752,-0.015580864623188972,0.005834951996803284,-0.04272809624671936,0.9845860004425049,0.15732336044311523,1.1720389127731323,0.1417424976825714,1.1537747383117676,0.0006306544551021093,1.1347378208414045,3.31028372943361,0.007284058956429362,0.011790716031100601,0.01025803837364947,0.00870151596609503,7.276829915004782,3.523112472594221,1.603858090005815,-1.0,-1.0,-1.0,0.010746322979684919,7.276829915004782,-1.0,190.0,512.0,0.0,0.0,0.0,0.0,0.011414130043704063,8.721594890987035,11.980052197002806,3.3029995393007994e-05,,8.99250153452158e-05,83.06622301100288,9.121600305661559e-05,38.2337770749582,24.093184525030665,0.0,459.0,0.9755407571792603,0.4006868898868561,0.02318783849477768,0.0423283614218235,1.0
460,0.16058450937271118,0.10704353451728821,-0.02515527233481407,3e-06,55.39216613769531,11.348706245422363,17.974609375,0.0,0.0,-0.02515527170632126,0.0,1.4141713380813599,0.02515527419745922,-1.4746246337890625,1.4141713380813599,0.02515527419745922,-1.4746246337890625,1.6749999523162842,1.208593726158142,0.10000000149011612,1.6749999523162842,1.208593726158142,0.10000000149011612,4797.0,4796.0,4992.0,4796.5,4601.0,391.0,2.0,2.0,2.0,0.00830913251721901,0.00923253744585669,60.15154565564839,79.74026182899252,9593.0,0.0,145.0,115.0,78.0,0.0,0.0,327.0,184.78125,100.0,0.0,327.0,184.78125,100.0,34748.3203125,0.052164554595947266,0.00504797650501132,-0.016437184065580368,0.016339508816599846,-0.01597876474261284,0.005771905183792114,-0.028417140245437622,0.9841827750205994,0.15935170650482178,1.1743764877319336,0.14337293803691864,1.155831217765808,0.00042924006882832455,1.0291471588004015,3.9692749392238715,0.0041176999802701175,0.011814396013505757,0.010347116623961483,0.009080620016902685,4.6978842510143295,2.697612794845554,1.4850629409775138,-1.0,-1.0,-1.0,0.011029499990399927,4.6978842510143295,-1.0,121.0,327.0,0.0,0.0,0.0,0.0,0.010863706993404776,6.085347149986774,11.524113535997458,8.380401413887739e-05,,0.00010702596046030521,79.74026182899252,9.163498179987073e-05,38.0772544919746,24.01968248002231,0.0,460.0,0.9746765494346619,0.528889536857605,0.024118920788168907,0.043097853660583496,1.0
461,0.1527736485004425,0.12541688978672028,-0.0002912338823080063,3e-06,55.379638671875,11.348706245422363,17.974609375,0.0,0.0,-0.0002912236377596855,0.0,1.4997543096542358,0.00029122180421836674,-1.4999977350234985,1.4997543096542358,0.00029122180421836674,-1.4999977350234985,1.4500000476837158,0.960156261920929,0.0,1.4500000476837158,0.960156261920929,0.0,5511.0,5510.0,5663.0,5510.5,5358.0,305.0,2.0,2.0,2.0,0.009614130510364992,0.010610586163505261,68.37983035413552,80.58662870997796,11021.0,0.0,156.0,113.125,90.0,0.0,0.0,396.0,231.28125,138.0,0.0,396.0,231.28125,138.0,147511.0625,0.050772905349731445,0.004652436822652817,-0.016500672325491905,0.01645437814295292,-0.01635640487074852,0.0015675872564315796,-0.03548163175582886,0.9838029742240906,0.15478681027889252,1.1686952114105225,0.1384304165840149,1.1496167182922363,0.0003433518707292524,0.9542704179157299,3.4340021187739045,0.0037840809673070908,0.015052006987389177,0.010605184159430792,0.00837943801889196,5.612200770992786,3.3936242986856087,2.0430453669978306,-1.0,-1.0,-1.0,0.009928737999871373,5.612200770992786,-1.0,112.0,396.0,0.0,0.0,0.0,0.0,0.02105794398812577,7.062555362994317,11.513925554987509,2.286100061610341e-05,,9.800499537959695e-05,80.58662870997796,0.00022107502445578575,37.8461373510072,24.12879425898427,0.0,461.0,0.9775417447090149,0.2293795645236969,0.022969666868448257,0.03998267278075218,1.0
462,0.15341351926326752,0.06620074063539505,0.017288029193878174,3e-06,55.3914680480957,11.348706245422363,17.974609375,0.0,0.0,0.01728802639991045,0.0,1.4999585151672363,-0.017288027331233025,-0.8660241961479187,1.4999585151672363,-0.017288027331233025,-0.8660241961479187,1.475000023841858,1.3249999284744263,0.10000000149011612,1.475000023841858,1.3249999284744263,0.10000000149011612,5831.0,5831.0,6018.0,5831.0,5644.0,374.0,2.0,2.0,2.0,0.010085853316609982,0.010979102197587125,71.94850835451142,81.04407072998583,11662.0,0.0,138.0,113.5,82.0,0.0,0.0,398.0,250.9375,120.0,0.0,398.0,250.9375,120.0,6186052.0,0.05270648002624512,0.00426398403942585,-0.018059704452753067,0.018051734194159508,-0.018051734194159508,-0.006020441651344299,-0.04613175988197327,0.9821382761001587,0.14933030307292938,1.1619635820388794,0.13127857446670532,1.1410092115402222,0.00034875690034149676,0.884478074596478,3.275869822672173,0.004067202971782535,0.012424932036083192,0.00974014041639748,0.008605928043834865,5.68726959900232,3.63309308477983,1.7560964790172875,-1.0,-1.0,-1.0,0.009798884042538702,5.68726959900232,-1.0,138.0,398.0,0.0,0.0,0.0,0.0,0.011019158002454787,7.102358939009719,11.774023262027185,1.821800833567977e-05,,0.000107242027297616,81.04407072998583,0.0001002220087684691,38.203193872002885,23.939245390996803,0.0,462.0,0.9771958589553833,0.2761760950088501,0.023067573085427284,0.040354449301958084,1.0
463,0.1557977795600891,0.0577758364379406,-0.00657016783952713,3e-06,55.407958984375,11.348706245422363,17.974609375,0.0,0.0,-0.006570162950083613,0.0,1.4999388456344604,0.006570173893123865,-1.4130405187606812,1.4999388456344604,0.006570173893123865,-1.4130405187606812,1.4500000476837158,1.2332031726837158,-1.0,1.4500000476837158,1.2332031726837158,-1.0,5501.0,5419.0,5610.0,5460.0,5310.0,300.0,2.0,2.0,2.0,0.009467447268387984,0.010217110693414298,66.15009909785181,82.53955888899509,10920.0,0.0,138.0,104.5,79.0,0.0,0.0625,512.0,236.75,99.0,0.0625,512.0,236.75,99.0,13823571.0,0.05070793628692627,0.0041375234723091125,-0.01730533130466938,0.01786814257502556,-0.01786814257502556,-0.00036337971687316895,-0.04270675778388977,0.9823423027992249,0.1639803797006607,1.1807509660720825,0.14611223340034485,1.159674882888794,0.0003632715224772828,1.1442277205622644,3.4894763185018367,0.003966925025451928,0.011310403002426028,0.01005970269034151,0.008620181994047016,7.250533657963388,3.4148766183425323,1.4559799159760587,-1.0,-1.0,-1.0,0.00971872202353552,7.250533657963388,-1.0,138.0,512.0,0.0,0.0,0.0,0.0,0.011080256022978574,8.668669210979715,11.845644140033983,1.772999530658126e-05,,9.621097706258297e-05,82.53955888899509,9.226996917277575e-05,38.105081398040056,23.895207345020026,0.0,463.0,0.9772266745567322,0.239487886428833,0.02284613810479641,0.04031496122479439,1.0
464,0.14684174954891205,0.06275498121976852,0.01278194785118103,3e-06,55.41752243041992,11.348706245422363,17.974609375,0.0,0.0,0.012781950645148754,0.0,0.6853533983230591,-0.012781952507793903,-1.4999977350234985,0.6853533983230591,-0.012781952507793903,-1.4999977350234985,1.600000023841858,1.3210937976837158,0.0,1.600000023841858,1.3210937976837158,0.0,5607.0,5606.0,5740.0,5606.5,5473.0,267.0,2.0,2.0,2.0,0.009804058777900096,0.010737942102764285,69.66446876845013,80.4786155570182,11213.0,0.0,189.0,127.375,99.0,0.0,0.0,407.0,223.03125,114.0,0.0,407.0,223.03125,114.0,145264.0625,0.049738407135009766,0.004333970136940479,-0.01656086929142475,0.017091555520892143,-0.017091555520892143,-0.004028715193271637,-0.02940768003463745,0.9830739498138428,0.14326775074005127,1.155186414718628,0.12617619335651398,1.1355605125427246,0.0006499975884590233,1.006009202328569,3.3702120909636446,0.007288422959391028,0.012391677009873092,0.010562725155978114,0.008401592029258609,5.751727999013383,3.226927794245057,1.6651980410097167,-1.0,-1.0,-1.0,0.012064682028722018,5.751727999013383,-1.0,136.0,407.0,0.0,0.0,0.0,0.0,0.020862892968580127,7.179887677018996,11.606175781984348,3.399199340492487e-05,,9.896705159917474e-05,80.4786155570182,0.00018139596795663238,37.790188175975345,23.855501811020076,0.0,464.0,0.9765001535415649,0.2445654273033142,0.022630784660577774,0.04012635350227356,1.0
465,0.12711957097053528,0.060112364590168,0.024608254432678223,3e-06,55.3914680480957,11.348706245422363,17.974609375,0.0,0.0,0.024608257226645947,0.0,1.4999616146087646,-0.02460826374590397,-1.499997615814209,1.4999616146087646,-0.02460826374590397,-1.499997615814209,1.475000023841858,1.3314452171325684,0.10000000149011612,1.475000023841858,1.3314452171325684,0.10000000149011612,5269.0,5268.0,5318.0,5268.5,5219.0,99.0,2.0,2.0,2.0,0.00910919336197903,0.009806657302668272,63.647831225841266,82.77579767495627,10537.0,0.0,133.0,106.0,89.0,0.0,0.0,508.0,223.28125,66.0,0.0,508.0,223.28125,66.0,390083.8125,0.04312467575073242,0.003915619105100632,-0.014077464118599892,0.013646502047777176,-0.013646502047777176,-0.0039646923542022705,-0.02778051793575287,0.9864622950553894,0.1305522620677948,1.14068603515625,0.11690576374530792,1.1252923011779785,0.0006797484123012175,1.1959163780243347,3.6263904558243936,0.007162509020417929,0.012369765958283097,0.010541532345087035,0.009238514001481235,7.114589170960244,3.2475550620620197,1.0066383419907652,-1.0,-1.0,-1.0,0.012369765958283097,7.114589170960244,-1.0,93.0,508.0,0.0,0.0,0.0,0.0,0.02028958802111447,8.544822520983871,11.942224281956442,7.956998888403177e-05,,0.0002279240288771689,82.77579767495627,0.00017452798783779144,38.211276233021636,24.03156533103902,0.0,465.0,0.9761180877685547,0.2591785192489624,0.020055599510669708,0.038136258721351624,1.0
466,0.1354401409626007,0.12104638665914536,-0.011982180178165436,3e-06,55.37677001953125,11.348706245422363,17.974609375,0.0,0.0,-0.011982182040810585,0.0,1.4999585151672363,0.011982186697423458,-1.4999977350234985,1.4999585151672363,0.011982186697423458,-1.4999977350234985,1.475000023841858,1.1901366710662842,0.0,1.475000023841858,1.1901366710662842,0.0,5621.0,5621.0,5981.0,5621.0,5261.0,720.0,2.0,2.0,2.0,0.009744359510485487,0.010692054450661903,68.43094233332457,82.14120408601593,11242.0,0.0,170.0,112.875,92.0,0.0,0.0,457.0,238.4375,144.0,0.0,457.0,238.4375,144.0,429393568.0,0.04965686798095703,0.004545009694993496,-0.016133151948451996,0.01678861491382122,-0.01638471521437168,0.004492670297622681,-0.04200112819671631,0.983799397945404,0.1387086808681488,1.154152750968933,0.12232397496700287,1.134704351425171,0.0006938633708466554,1.0641691781111124,3.3909617801110055,0.0078004120150581,0.012169918976724148,0.0105908883997472,0.009331355046015233,6.701376757991966,3.534304681495996,2.1577124019968323,-1.0,-1.0,-1.0,0.012169918976724148,6.701376757991966,-1.0,103.0,457.0,0.0,0.0,0.0,0.0,0.020759438048116863,8.119610828987788,11.688471626956016,3.240600926801562e-05,,0.00017665798077359796,82.14120408601593,0.00018792995251715183,38.12119233200792,24.164533400034998,0.0,466.0,0.9748519062995911,0.49521586298942566,0.02106434665620327,0.04046475142240524,1.0
467,0.12793049216270447,0.0475967600941658,0.018920131027698517,3e-06,55.34426498413086,11.348706245422363,17.974609375,0.0,0.0,0.01892013382166624,0.0,1.4999585151672363,-0.018920142203569412,-1.4979442358016968,1.4999585151672363,-0.018920142203569412,-1.4979442358016968,1.475000023841858,1.3632811307907104,0.07500000298023224,1.475000023841858,1.3632811307907104,0.07500000298023224,4601.0,4601.0,5191.0,4601.0,4011.0,1180.0,2.0,2.0,2.0,0.007946342384751228,0.008604998843597429,56.84694147647239,80.93663230596576,9202.0,0.0,121.0,101.125,84.0,0.0,0.0,383.0,186.4375,107.0,0.0,383.0,186.4375,107.0,6780.5791015625,0.04510366916656494,0.003930066712200642,-0.014996708370745182,0.01582782156765461,-0.01582782156765461,-0.0060454681515693665,-0.03784701228141785,0.9843277335166931,0.13075973093509674,1.1405513286590576,0.11493191123008728,1.1226246356964111,0.0007784761961790802,1.1301251302412054,4.1513525619387845,0.007163537957239896,0.011375027999747545,0.010184090848269989,0.008469586027786136,5.312897005991545,2.705730257592222,1.5750927000190131,-1.0,-1.0,-1.0,0.010069298965390772,5.312897005991545,-1.0,121.0,383.0,0.0,0.0,0.0,0.0,0.020314463996328413,6.742326527019031,11.860532997001428,3.36740049533546e-05,,0.00015566800720989704,80.93663230596576,0.00017286796355620027,38.20074627496069,24.086024941003416,0.0,467.0,0.9739832282066345,0.4946826100349426,0.02060171775519848,0.03970533236861229,1.0
468,0.1626758873462677,0.07422540336847305,0.013522893190383911,3e-06,55.421817779541016,11.348706245422363,17.974609375,0.0,0.0,0.013522895984351635,0.0,1.499997615814209,-0.013522886671125889,-1.4999977350234985,1.499997615814209,-0.013522886671125889,-1.4999977350234985,1.399999976158142,1.1648436784744263,0.10000000149011612,1.399999976158142,1.1648436784744263,0.10000000149011612,5583.0,5582.0,5655.0,5582.5,5510.0,145.0,2.0,2.0,2.0,0.00956783866010288,0.010354072034478795,68.2019541914226,81.85249332198873,11165.0,0.0,190.0,124.75,97.0,0.0,0.0,410.0,224.15625,112.0,0.0,410.0,224.15625,112.0,7667183.0,0.05581331253051758,0.004667458590120077,-0.018826458603143692,0.01839260756969452,-0.018295589834451675,0.001552283763885498,-0.03568294644355774,0.9819085001945496,0.15638118982315063,1.1714777946472168,0.13808558881282806,1.1500751972198486,0.0005999275458583744,1.0112301805351362,3.4529576892078264,0.0066981910495087504,0.01140697201481089,0.01034922429244034,0.007832390023395419,5.82520772702992,3.2507164079725044,1.684930439980235,-1.0,-1.0,-1.0,0.0109015490161255,5.82520772702992,-1.0,190.0,410.0,0.0,0.0,0.0,0.0,0.020921233983244747,7.253554084978532,11.989693732990418,3.246602136641741e-05,,0.00016916601452976465,81.85249332198873,0.0001718839630484581,38.55227260000538,24.010470196953975,0.0,468.0,0.9775546789169312,0.2586342692375183,0.023930763825774193,0.04134774208068848,1.0
469,0.12440803647041321,0.07213929295539856,0.027768481522798538,3e-06,55.40289306640625,11.348706245422363,17.974609375,0.0,0.0,0.027768476866185665,0.0,1.4999616146087646,-0.027768461033701897,-1.499997615814209,1.4999616146087646,-0.027768461033701897,-1.499997615814209,1.475000023841858,1.2523436546325684,0.07500000298023224,1.475000023841858,1.2523436546325684,0.07500000298023224,6174.0,6172.0,6372.0,6173.0,5974.0,398.0,2.0,2.0,2.0,0.010717942352165844,0.011490157769643709,74.32739438861202,83.05147854000097,12346.0,0.0,162.0,126.5,89.0,0.0,0.03125,512.0,259.3125,84.0,0.03125,512.0,259.3125,84.0,645836.0625,0.04229891300201416,0.0034825019538402557,-0.014369750395417213,0.01540863886475563,-0.01540863886475563,-0.0016694143414497375,-0.03349681943655014,0.9847358465194702,0.12665995955467224,1.135943055152893,0.11125132441520691,1.1186317205429077,0.0005742442888739853,1.0588717899480768,3.08631160270286,0.007089619990438223,0.016204479965381324,0.010981172030369635,0.008902328030671924,7.396732569963206,3.8316800561860873,1.2635278640082106,-1.0,-1.0,-1.0,0.012014752021059394,7.396732569963206,-1.0,162.0,512.0,0.0,0.0,0.0,0.0,0.02085746603552252,8.786518112989143,11.95503471599659,3.4170050639659166e-05,,0.00015310599701479077,83.05147854000097,0.00017167796613648534,38.10360304696951,24.160252432979178,0.0,469.0,0.9766949415206909,0.2844749093055725,0.019167842343449593,0.03732980042695999,1.0
470,0.23128828406333923,0.12018174678087234,-0.009521611034870148,3e-06,55.378013610839844,11.348706245422363,17.974609375,0.0,0.0,-0.009521609663401875,0.0,1.0223867893218994,0.0095216054469347,-1.4999977350234985,1.0223867893218994,0.0095216054469347,-1.4999977350234985,1.6749999523162842,0.852343738079071,-1.0,1.6749999523162842,0.852343738079071,-1.0,6272.0,6271.0,6433.0,6271.5,6110.0,323.0,2.0,2.0,2.0,0.010875831310301924,0.011534777304052314,75.65821825986886,82.89251510601025,12543.0,0.0,182.0,124.0,90.0,0.0,0.03125,512.0,267.96875,118.0,0.03125,512.0,267.96875,118.0,1.926055750061261e+16,0.08904039859771729,0.007394797168672085,-0.029716188088059425,0.029215078800916672,-0.029215078800916672,-0.0021715983748435974,-0.07453387975692749,0.9713620543479919,0.21545864641666412,1.2486844062805176,0.18624357879161835,1.2108099460601807,0.0006241725259423755,1.042817507520231,3.0412950552508065,0.007828995992895216,0.014359352993778884,0.010529002527619014,0.008561645983718336,7.499529827968217,3.9927649394030595,1.7715946909738705,-1.0,-1.0,-1.0,0.012370316020678729,7.499529827968217,-1.0,155.0,512.0,0.0,0.0,0.0,0.0,0.021317837992683053,8.942160126985982,12.063109637994785,1.3582000974565744e-05,,0.00015108002116903663,82.89251510601025,0.00017143000150099397,38.146963878010865,23.703013255028054,0.0,470.0,0.975928544998169,0.2980419099330902,0.03199246525764465,0.04944729804992676,1.0
471,0.1316165179014206,0.07496035099029541,0.06620615720748901,3e-06,55.39017105102539,11.348706245422363,17.974609375,0.0,0.0,0.06620615348219872,0.0,0.8648387789726257,-0.06620615720748901,-1.499997615814209,0.8648387789726257,-0.06620615720748901,-1.499997615814209,1.475000023841858,1.2820311784744263,0.0,1.475000023841858,1.2820311784744263,0.0,5041.0,5040.0,5092.0,5040.5,4989.0,103.0,2.0,2.0,2.0,0.008616529560298113,0.009540610979100365,62.109619386019645,81.15490080002928,10081.0,0.0,161.0,109.375,84.0,0.0,0.0,369.0,205.65625,63.0,0.0,369.0,205.65625,63.0,526292.75,0.04417073726654053,0.0039134849794209,-0.01464256551116705,0.014773920178413391,-0.01465974748134613,0.0018267631530761719,-0.04233013093471527,0.9854867458343506,0.12739263474941254,1.137189507484436,0.112732894718647,1.1204615831375122,0.0007084636463894634,1.007559346605082,3.831386934531552,0.007142022019252181,0.014540271018631756,0.010663892182492418,0.008128017012495548,5.203174169000704,2.971864691684459,0.9276624330086634,-1.0,-1.0,-1.0,0.010746421001385897,5.203174169000704,-1.0,161.0,369.0,0.0,0.0,0.0,0.0,0.020070140017196536,6.630748060008045,11.735890042036772,3.914401168003678e-05,,0.0001582999830134213,81.15490080002928,0.00017209799261763692,38.624211687012576,24.118032511963975,0.0,471.0,0.9759922623634338,0.32336464524269104,0.02088356204330921,0.03825293481349945,1.0
472,0.13885077834129333,0.07840344309806824,0.00430329330265522,3e-06,55.40870666503906,11.348706245422363,17.974609375,0.0,0.0,0.004303292371332645,0.0,1.4999600648880005,-0.004303287249058485,-0.49998828768730164,1.4999600648880005,-0.004303287249058485,-0.49998828768730164,1.475000023841858,1.2421873807907104,0.10000000149011612,1.475000023841858,1.2421873807907104,0.10000000149011612,6205.0,6205.0,6631.0,6205.0,5779.0,852.0,2.0,2.0,2.0,0.010574922458013078,0.011580836581245034,75.40954728066802,82.28401076199953,12410.0,0.0,154.0,122.75,105.0,0.0,0.0,417.0,265.0625,170.0,0.0,417.0,265.0625,170.0,628726.375,0.044718265533447266,0.0043565211817622185,-0.014051038771867752,0.014315711334347725,-0.014315711334347725,-0.0025448501110076904,-0.04085667431354523,0.985823392868042,0.14427457749843597,1.1564996242523193,0.1299588680267334,1.1399054527282715,0.0005735038683241673,0.8674926320492209,3.125319473488004,0.007117183005902916,0.012889640987850726,0.010700792221541633,0.009534015029203147,5.942408289993182,3.861935979784903,2.5085523540037684,-1.0,-1.0,-1.0,0.011196590028703213,5.942408289993182,-1.0,118.0,417.0,0.0,0.0,0.0,0.0,0.020816267002373934,7.358072505041491,11.919262045994401,4.7987967263907194e-05,,0.00015151803381741047,82.28401076199953,0.0001769520458765328,38.78521466598613,24.174956338014454,0.0,472.0,0.9780139923095703,0.27168574929237366,0.02122068963944912,0.03875633701682091,1.0
473,0.1519220471382141,0.07355789840221405,-0.011998564004898071,3e-06,55.42704391479492,11.348706245422363,17.974609375,0.0,0.0,-0.011998569592833519,0.0,1.4999585151672363,0.011998559348285198,-1.4999977350234985,1.4999585151672363,0.011998559348285198,-1.4999977350234985,1.475000023841858,1.3234374523162842,0.05000000074505806,1.475000023841858,1.3234374523162842,0.05000000074505806,5823.0,5822.0,6704.0,5822.5,4941.0,1763.0,2.0,2.0,2.0,0.010113832808731068,0.010895110912870461,71.06560745869078,81.93133370997384,11645.0,0.0,133.0,114.25,89.0,0.0,0.0,443.0,249.65625,136.0,0.0,443.0,249.65625,136.0,644702.8125,0.04980826377868652,0.0046810428611934185,-0.01596282608807087,0.015681803226470947,-0.015681803226470947,-9.998679161071777e-05,-0.03526546061038971,0.984467625617981,0.14830465614795685,1.1606789827346802,0.1326228678226471,1.1426663398742676,0.0006189440969280185,0.9649766592810387,3.267370082353817,0.007207604008726776,0.012458896031603217,0.010434682910272386,0.008868739998433739,6.292532827996183,3.6673253566550557,1.9886485890019685,-1.0,-1.0,-1.0,0.011333753995131701,6.292532827996183,-1.0,128.0,443.0,0.0,0.0,0.0,0.0,0.020745407964568585,7.709198530996218,11.877732048975304,4.4361979234963655e-05,,0.00015386601444333792,81.93133370997384,0.0001706529874354601,38.0485246090102,24.249410933000036,0.0,473.0,0.9769548177719116,0.2452273964881897,0.02299213781952858,0.04032537713646889,1.0
