step,actor/entropy,actor/grad_norm,actor/kl_coef,actor/kl_loss,actor/loss,actor/lr,actor/perf/cpu_memory_used_gb,actor/perf/max_memory_allocated_gb,actor/perf/max_memory_reserved_gb,actor/pg_clipfrac,actor/pg_clipfrac_lower,actor/pg_loss,actor/ppo_kl,critic/advantages/max,critic/advantages/mean,critic/advantages/min,critic/returns/max,critic/returns/mean,critic/returns/min,critic/rewards/max,critic/rewards/mean,critic/rewards/min,critic/score/max,critic/score/mean,critic/score/min,global_seqlen/balanced_max,global_seqlen/balanced_min,global_seqlen/max,global_seqlen/mean,global_seqlen/min,global_seqlen/minmax_diff,num_turns/max,num_turns/mean,num_turns/min,perf/mfu/actor,perf/mfu/actor_infer,perf/throughput,perf/time_per_step,perf/total_num_tokens,prompt_length/clip_ratio,prompt_length/max,prompt_length/mean,prompt_length/min,response/aborted_ratio,response_length/clip_ratio,response_length/max,response_length/mean,response_length/min,response_length_non_aborted/clip_ratio,response_length_non_aborted/max,response_length_non_aborted/mean,response_length_non_aborted/min,rollout_corr/chi2_seq,rollout_corr/chi2_token,rollout_corr/k3_kl,rollout_corr/kl,rollout_corr/log_ppl_abs_diff,rollout_corr/log_ppl_diff,rollout_corr/log_ppl_diff_max,rollout_corr/log_ppl_diff_min,rollout_corr/ppl_ratio,rollout_corr/rollout_log_ppl,rollout_corr/rollout_ppl,rollout_corr/training_log_ppl,rollout_corr/training_ppl,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/adv,timing_s/agent_loop/compute_score/max,timing_s/agent_loop/compute_score/mean,timing_s/agent_loop/compute_score/min,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/generate_sequences/mean,timing_s/agent_loop/generate_sequences/min,timing_s/agent_loop/num_preempted/max,timing_s/agent_loop/num_preempted/mean,timing_s/agent_loop/num_preempted/min,timing_s/agent_loop/slowest/compute_score,timing_s/agent_loop/slowest/generate_sequences,timing_s/agent_loop/slowest/num_preempted,timing_s/agent_loop/slowest/prompt_length,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/tool_calls/mean,timing_s/agent_loop/tool_calls/min,timing_s/dump_rollout_generations,timing_s/gen,timing_s/old_log_prob,timing_s/ref,timing_s/reward,timing_s/save_checkpoint,timing_s/start_profile,timing_s/step,timing_s/stop_profile,timing_s/update_actor,timing_s/update_weights,training/epoch,training/global_step,training/rollout_actor_probs_pearson_corr,training/rollout_probs_diff_max,training/rollout_probs_diff_mean,training/rollout_probs_diff_std,training/rollout_probs_diff_valid
494,0.14099711179733276,0.04420139640569687,0.001,0.026401074392197188,0.012785825878381729,3e-06,58.937469482421875,11.348706245422363,20.75,0.0,0.0,0.012759421020746231,0.0,0.8648387789726257,-0.012759428471326828,-1.4999977350234985,0.8648387789726257,-0.012759428471326828,-1.4999977350234985,1.399999976158142,0.949999988079071,0.0,1.399999976158142,0.949999988079071,0.0,6571.0,6570.0,6685.0,6570.5,6456.0,229.0,2.0,2.0,2.0,0.011027603962425452,0.011793687602631794,69.28795147599087,94.82889679999789,13141.0,0.0,130.0,114.875,88.0,0.0,0.03125,512.0,295.78125,162.0,0.03125,512.0,295.78125,162.0,2899610880.0,0.0488739013671875,0.004197968635708094,-0.01621830090880394,0.017381353303790092,-0.017087889835238457,0.004695408046245575,-0.05797910690307617,0.9831402897834778,0.14381638169288635,1.1599853038787842,0.12672848999500275,1.1391721963882446,0.0005687093068449752,0.9498585612248438,0.7481963166412606,2.9992689446020413,0.00747340900124982,0.014595239015761763,0.009894772223560722,0.00836934195831418,7.568777875043452,4.395729139125251,2.436612610996235,-1.0,-1.0,-1.0,0.010557700996287167,7.568777875043452,-1.0,111.0,512.0,0.0,0.0,0.0,0.0,0.01376334298402071,8.990411281993147,12.383107825007755,9.832047796982806,3.8978003431111574e-05,,0.00010362599277868867,94.82889679999789,9.710201993584633e-05,39.413393201015424,24.175795769959223,0.0,494.0,0.9772436022758484,0.29460519552230835,0.02059876173734665,0.04011109471321106,1.0
495,0.11897645145654678,0.03333255276083946,0.001,0.03280742127390113,-0.005240586586296558,3e-06,58.959476470947266,11.348706245422363,20.75,0.0,0.0,-0.005273392423987389,0.0,1.499997615814209,0.005273398011922836,-0.8660241365432739,1.499997615814209,0.005273398011922836,-0.8660241365432739,1.399999976158142,1.1968748569488525,0.10000000149011612,1.399999976158142,1.1968748569488525,0.10000000149011612,6151.0,6150.0,6338.0,6150.5,5963.0,375.0,2.0,2.0,2.0,0.010325038277184015,0.011118367506636043,66.05485330235027,93.11200755904429,12301.0,0.0,155.0,114.25,91.0,0.0,0.0,419.0,270.15625,188.0,0.0,419.0,270.15625,188.0,35129.796875,0.04068899154663086,0.003185984445735812,-0.014157390221953392,0.014629088342189789,-0.014629088342189789,-0.0029064416885375977,-0.028854772448539734,0.9854987859725952,0.11771254986524582,1.1257619857788086,0.10308346152305603,1.1093462705612183,0.0006133842769349729,0.872100626607035,0.7948667280701213,3.2011326097026007,0.007545239990577102,0.011231903044972569,0.00998822200926952,0.008467912033665925,6.109131831035484,4.033951534596781,2.8444712010095827,-1.0,-1.0,-1.0,0.010286498989444226,6.109131831035484,-1.0,109.0,419.0,0.0,0.0,0.0,0.0,0.021493375999853015,7.5393099170178175,12.271762688003946,9.777655621990561,2.6304973289370537e-05,,0.00013191497419029474,93.11200755904429,0.0001813169801607728,39.37713223195169,24.105487526976503,0.0,495.0,0.9770588874816895,0.2555784583091736,0.018746966496109962,0.036448169499635696,1.0
496,0.11437863111495972,0.08498794585466385,0.001,0.04157882367144339,-0.024676796048879623,3e-06,58.973388671875,11.348706245422363,20.75,0.0,0.0,-0.024718385189771652,0.0,1.499997615814209,0.02471838891506195,-0.8660241961479187,1.499997615814209,0.02471838891506195,-0.8660241961479187,1.475000023841858,1.1992186307907104,0.10000000149011612,1.475000023841858,1.1992186307907104,0.10000000149011612,5566.0,5566.0,6030.0,5566.0,5102.0,928.0,2.0,2.0,2.0,0.009444216200885936,0.010244101475844678,59.53671418849789,93.48853183898609,11132.0,0.0,153.0,114.75,95.0,0.0,0.0,492.0,233.125,158.0,0.0,492.0,233.125,158.0,10799.9765625,0.039166927337646484,0.0034637420903891325,-0.013000605627894402,0.013583455234766006,-0.013454584404826164,0.0020619481801986694,-0.024876251816749573,0.9866531491279602,0.11416035890579224,1.1212852001190186,0.10070577263832092,1.1063200235366821,0.0006688435148163971,1.12316263337893,0.8779393569873348,3.4974333590539164,0.007445566006936133,0.013550183037295938,0.010107633064762922,0.009018115000799298,6.961835300025996,3.4509762004381628,2.3659196760272607,-1.0,-1.0,-1.0,0.01003083901014179,6.961835300025996,-1.0,117.0,492.0,0.0,0.0,0.0,0.0,0.022472695040050894,8.378793245006818,12.070186008000746,9.773220921983011,3.5846023820340633e-05,,0.00015694601461291313,93.48853183898609,0.00021216401364654303,38.9334281529882,24.28276585502317,0.0,496.0,0.9760578870773315,0.35823941230773926,0.018522916361689568,0.036300674080848694,1.0
497,0.12291106581687927,0.10643519461154938,0.001,0.04518830548477126,-0.012286696583032608,3e-06,58.955467224121094,11.348706245422363,20.75,0.0,0.0,-0.012331880629062653,0.0,1.4999585151672363,0.012331880629062653,-0.49998828768730164,1.4999585151672363,0.012331880629062653,-0.49998828768730164,1.475000023841858,1.4023436307907104,1.399999976158142,1.475000023841858,1.4023436307907104,1.399999976158142,4860.0,4859.0,5158.0,4859.5,4561.0,597.0,2.0,2.0,2.0,0.00825045991708207,0.009191175939271951,53.52290869347496,90.79289819300175,9719.0,0.0,136.0,101.0,84.0,0.0,0.0,323.0,202.71875,104.0,0.0,323.0,202.71875,104.0,259234.96875,0.037851810455322266,0.003509119851514697,-0.012271285057067871,0.012751410715281963,-0.012742099352180958,0.00014898180961608887,-0.04279649257659912,0.9873704314231873,0.11932194232940674,1.1282925605773926,0.10657984763383865,1.1138015985488892,0.0007788737520881396,0.948343096196586,0.9971213825542431,4.000219455601302,0.007569873996544629,0.01356258598389104,0.010436725222461973,0.008817769994493574,4.728430556016974,3.0219172661909397,1.5650445140199736,-1.0,-1.0,-1.0,0.008817769994493574,4.728430556016974,-1.0,103.0,323.0,0.0,0.0,0.0,0.0,0.021608431998174638,6.151901665027253,11.741435562027618,9.691022717044689,5.135004175826907e-05,,0.00017121998826041818,90.79289819300175,0.00017775804735720158,38.87813288898906,24.282292832969688,0.0,497.0,0.97845458984375,0.4512171745300293,0.018511801958084106,0.03589646518230438,1.0
498,0.1593482792377472,0.05545477941632271,0.001,0.05052398768020794,-0.04513496905565262,3e-06,58.965999603271484,11.348706245422363,20.75,0.0,0.0,-0.04518548958003521,0.0,0.49999913573265076,0.045185480266809464,-1.4999977350234985,0.49999913573265076,0.045185480266809464,-1.4999977350234985,1.399999976158142,1.3187499046325684,0.10000000149011612,1.399999976158142,1.3187499046325684,0.10000000149011612,5510.0,5510.0,6098.0,5510.0,4922.0,1176.0,2.0,2.0,2.0,0.009336240122356822,0.01003275660345101,59.75665038114266,92.20731023000553,11020.0,0.0,155.0,112.0,84.0,0.0,0.0,367.0,232.375,109.0,0.0,367.0,232.375,109.0,514016.5625,0.05278515815734863,0.00435734773054719,-0.017944106832146645,0.018126733601093292,-0.018126733601093292,-0.0017144381999969482,-0.030324772000312805,0.9820613265037537,0.15237641334533691,1.1655784845352173,0.13424967229366302,1.1446242332458496,0.0006759163326484079,0.929368999322955,0.8837501214132196,3.5378274308530675,0.0074485979857854545,0.012638885993510485,0.010119066160768853,0.008308290969580412,5.472349540039431,3.480596355491798,1.6252001820248552,-1.0,-1.0,-1.0,0.010468814987689257,5.472349540039431,-1.0,84.0,367.0,0.0,0.0,0.0,0.0,0.021216071967501193,6.910787878965493,12.199020198953804,9.73892633797368,3.573397407308221e-05,,0.00015314400661736727,92.20731023000553,0.00018835999071598053,38.9868582880008,24.322611164010596,0.0,498.0,0.9771814346313477,0.24059295654296875,0.023417053744196892,0.04041331261396408,1.0
499,0.14661471545696259,0.07478292286396027,0.001,0.055872526703751646,0.0010913237929344177,3e-06,59.26788330078125,11.348706245422363,20.75,0.0,0.0,0.001035451889038086,0.0,0.8660054206848145,-0.0010354513069614768,-1.499997615814209,0.8660054206848145,-0.0010354513069614768,-1.499997615814209,1.475000023841858,1.3640624284744263,0.10000000149011612,1.475000023841858,1.3640624284744263,0.10000000149011612,5005.0,5004.0,5712.0,5004.5,4297.0,1415.0,2.0,2.0,2.0,0.008350005941402552,0.009285948516072968,54.407331099952856,91.98208952404093,10009.0,0.0,138.0,111.375,84.0,0.0,0.0,320.0,201.40625,110.0,0.0,320.0,201.40625,110.0,23499.01171875,0.04816758632659912,0.004858777392655611,-0.014794869348406792,0.01535016018897295,-0.01535016018897295,-0.0021297335624694824,-0.0330689400434494,0.9848009347915649,0.1488092541694641,1.1618975400924683,0.13345912098884583,1.1441084146499634,0.0007434700821248227,0.9601934494965843,0.9706864658770965,3.9540745563014097,0.00744139205198735,0.0110731539898552,0.009719772348034894,0.008289243967738003,4.767027072957717,3.0597456451196194,1.7314737780252472,-1.0,-1.0,-1.0,0.010425260988995433,4.767027072957717,-1.0,131.0,320.0,0.0,0.0,0.0,0.0,0.020847193954978138,6.188446782005485,11.962546659982763,9.715600836963858,3.3927964977920055e-05,,0.00015585601795464754,91.98208952404093,0.0001802199985831976,39.57633223402081,24.4912611549953,0.0,499.0,0.9760265350341797,0.24541890621185303,0.02299671620130539,0.04059059917926788,1.0
500,0.13524183630943298,0.05460522696375847,0.001,0.03218639321858063,-0.009424041956663132,3e-06,58.91994857788086,11.348706245422363,20.75,0.0,0.0,-0.009456231258809566,0.0,1.4999585151672363,0.009456224739551544,-1.166635513305664,1.4999585151672363,0.009456224739551544,-1.166635513305664,1.475000023841858,1.2453124523162842,0.10000000149011612,1.475000023841858,1.2453124523162842,0.10000000149011612,6866.0,6866.0,7047.0,6866.0,6685.0,362.0,2.0,2.0,2.0,0.011428055615223738,0.012531622679764565,60.270086011502556,113.92052765097469,13732.0,0.0,162.0,121.25,90.0,0.0,0.0,497.0,307.875,184.0,0.0,497.0,307.875,184.0,4993147392.0,0.04503762722015381,0.004374453332275152,-0.014228037558495998,0.013115921057760715,-0.013101030141115189,0.00023825466632843018,-0.02803419530391693,0.9870087504386902,0.13069403171539307,1.1409832239151,0.11759299784898758,1.1259510517120361,0.0005488128468753461,0.8867455830282736,0.7204241591192101,2.895759981574706,0.007536298013292253,0.010648366995155811,0.009247545220205211,0.0069914780324324965,7.304564844991546,4.672449067584239,2.7968898999970406,-1.0,-1.0,-1.0,0.009198862011544406,7.304564844991546,-1.0,151.0,497.0,0.0,0.0,0.0,0.0,0.02528592402813956,8.736217483994551,12.194985202979296,9.892864553024992,3.85420280508697e-05,17.68510048900498,0.00015195197192952037,113.92052765097469,0.00017608399502933025,39.764576066983864,25.593684316030703,0.0,500.0,0.9772003293037415,0.2841881513595581,0.021021660417318344,0.03880465030670166,1.0
501,0.12344593554735184,0.043227098882198334,0.001,0.044749792039510794,0.02040623128414154,3e-06,60.26435470581055,11.348706245422363,20.75,0.0,0.0,0.02036148775368929,0.0,0.4999993145465851,-0.020361486822366714,-1.4999977350234985,0.4999993145465851,-0.020361486822366714,-1.4999977350234985,1.399999976158142,1.1906249523162842,0.0,1.399999976158142,1.1906249523162842,0.0,5006.0,5005.0,5689.0,5005.5,4322.0,1367.0,2.0,2.0,2.0,0.0084558644483529,0.009373563639417421,52.923966782347186,94.57907833298668,10011.0,0.0,118.0,98.75,81.0,0.0,0.03125,512.0,214.09375,69.0,0.03125,512.0,214.09375,69.0,5337768.5,0.042905569076538086,0.003917535301297903,-0.014022884890437126,0.013499781489372253,-0.013295253738760948,0.003272444009780884,-0.03472616523504257,0.9868224859237671,0.12210546433925629,1.1306501626968384,0.10881020873785019,1.1156259775161743,0.0008123388303023852,1.3295437315748897,0.9697545514925875,3.905259544105093,0.008132324030157179,0.0117748340126127,0.009859415466053179,0.008202198019716889,7.680713283014484,3.3937074802488496,1.1262604229850695,-1.0,-1.0,-1.0,0.010775814997032285,7.680713283014484,-1.0,113.0,512.0,0.0,0.0,0.0,0.0,0.020368577970657498,9.10870410501957,12.156905570998788,9.708212814992294,3.4400029107928276e-05,,0.0001546880230307579,94.57907833298668,0.00017943402053788304,39.09555329603609,24.461980613006745,0.0,501.0,0.9759071469306946,0.2450868785381317,0.02036910317838192,0.037602461874485016,1.0
502,0.15037457644939423,0.07467692345380783,0.001,0.04189717170083895,0.03721011057496071,3e-06,60.27766418457031,11.348706245422363,20.75,0.0,0.0,0.03716821502894163,0.0,1.4999388456344604,-0.037168215960264206,-1.499997854232788,1.4999388456344604,-0.037168215960264206,-1.499997854232788,1.4500000476837158,1.3195312023162842,0.07500000298023224,1.4500000476837158,1.3195312023162842,0.07500000298023224,5150.0,5150.0,5383.0,5150.0,4917.0,466.0,2.0,2.0,2.0,0.008703421705921019,0.009372386370586313,56.0450041144553,91.89043843199033,10300.0,0.0,136.0,105.375,89.0,0.0,0.0,350.0,216.5,69.0,0.0,350.0,216.5,69.0,8077760512.0,0.05458700656890869,0.004192182328552008,-0.01905965991318226,0.01899305358529091,-0.01899305358529091,-0.0031337663531303406,-0.051728397607803345,0.9812348484992981,0.1424625664949417,1.1547038555145264,0.1234695091843605,1.1327232122421265,0.0007235617444678707,0.9545140607704895,0.9450802908762747,3.794204019709689,0.007452685968019068,0.010923816997092217,0.009589988472725963,0.007008931017480791,5.160989738011267,3.2590900568793586,1.0401652220170945,-1.0,-1.0,-1.0,0.010455567040480673,5.160989738011267,-1.0,112.0,350.0,0.0,0.0,0.0,0.0,0.020714059006422758,6.612873413017951,12.205590733967256,9.73432699602563,3.509002272039652e-05,,0.0001540859811939299,91.89043843199033,0.00017557601677253842,39.0803014030098,24.21032973000547,0.0,502.0,0.975480854511261,0.27759620547294617,0.02316874824464321,0.04119790717959404,1.0
503,0.13264338672161102,0.07341562956571579,0.001,0.03334146507404512,0.02372826635837555,3e-06,60.30742263793945,11.348706245422363,20.75,0.0,0.0,0.023694928735494614,0.0,1.4999843835830688,-0.023694930598139763,-1.499997615814209,1.4999843835830688,-0.023694930598139763,-1.499997615814209,1.600000023841858,1.3656249046325684,0.10000000149011612,1.600000023841858,1.3656249046325684,0.10000000149011612,5638.0,5637.0,6317.0,5637.5,4958.0,1359.0,2.0,2.0,2.0,0.009544160283363242,0.01037631546076677,60.95238381842436,92.49023002601461,11275.0,0.0,125.0,99.125,88.0,0.0,0.0,399.0,253.21875,142.0,0.0,399.0,253.21875,142.0,78650.6796875,0.040405988693237305,0.003809720743447542,-0.013029900379478931,0.013063115999102592,-0.0128397885710001,0.0035732463002204895,-0.02762012928724289,0.987268328666687,0.12722201645374298,1.1365437507629395,0.11438223719596863,1.1219240427017212,0.0006553733064700125,0.8986036001530966,0.8642870183629365,3.4612698826583683,0.00738933403044939,0.010959894978441298,0.008753695723498822,0.005941523995716125,5.839644588995725,3.807077062840108,2.139279193012044,-1.0,-1.0,-1.0,0.005941523995716125,5.839644588995725,-1.0,125.0,399.0,0.0,0.0,0.0,0.0,0.02160197199555114,7.2813849720405415,12.072140959033277,9.74483613204211,3.5496021155267954e-05,,0.00015113403787836432,92.49023002601461,0.00018389697652310133,39.025817926973104,24.31818831001874,0.0,503.0,0.9782875776290894,0.23348891735076904,0.019732316955924034,0.03690028563141823,1.0
504,0.13269324600696564,0.05855853855609894,0.001,0.037549425731413066,-0.02812107652425766,3e-06,60.22895812988281,11.348706245422363,20.75,0.0,0.0,-0.02815862838178873,0.0,0.4999993145465851,0.028158625587821007,-1.499997854232788,0.4999993145465851,0.028158625587821007,-1.499997854232788,1.399999976158142,1.27734375,0.07500000298023224,1.399999976158142,1.27734375,0.07500000298023224,5936.0,5936.0,6178.0,5936.0,5694.0,484.0,2.0,2.0,2.0,0.009930483291358202,0.011033596080603376,62.686240588439496,94.69382665603189,11872.0,0.0,139.0,115.75,89.0,0.0,0.03125,512.0,255.25,135.0,0.03125,512.0,255.25,135.0,3389901.75,0.04608166217803955,0.0037083022762089968,-0.01586761325597763,0.016924619674682617,-0.01656990498304367,0.0056754350662231445,-0.04121088981628418,0.9836058616638184,0.1370680034160614,1.1482274532318115,0.12049809098243713,1.129256248474121,0.0003261123622285649,1.0869686608687343,0.8235311436170265,3.3281696384774304,0.0038716059643775225,0.014268647995777428,0.010089688938023755,0.00791470700642094,7.50620742602041,3.7739745697545004,1.985865727008786,-1.0,-1.0,-1.0,0.009600999997928739,7.50620742602041,-1.0,138.0,510.0,0.0,0.0,0.0,0.0,0.009892730973660946,8.878360021975823,11.96339073497802,9.776961737021338,3.542797639966011e-05,,0.0001584980054758489,94.69382665603189,7.944798562675714e-05,39.512029948004056,24.5303678670316,0.0,504.0,0.9771052002906799,0.23840177059173584,0.020496947690844536,0.03816532343626022,1.0
505,0.15042230486869812,0.05333617702126503,0.001,0.038081026141298935,0.031238950788974762,3e-06,60.27562713623047,11.348706245422363,20.75,0.0,0.0,0.031200861558318138,0.0,0.8660243153572083,-0.031200842931866646,-1.4999977350234985,0.8660243153572083,-0.031200842931866646,-1.4999977350234985,1.399999976158142,1.1531250476837158,0.0,1.399999976158142,1.1531250476837158,0.0,5975.0,5974.0,6175.0,5974.5,5774.0,401.0,2.0,2.0,2.0,0.009874660058902612,0.010602476065600892,62.61305029302277,95.41940493299626,11949.0,0.0,131.0,111.75,101.0,0.0,0.0,489.0,261.65625,144.0,0.0,489.0,261.65625,144.0,1032317.8125,0.05001819133758545,0.004361876752227545,-0.016634590923786163,0.017100393772125244,-0.017100393772125244,-0.005885452032089233,-0.03793330490589142,0.9830745458602905,0.14839093387126923,1.1608693599700928,0.1312905251979828,1.1410585641860962,0.0006947850056210216,1.0304953332145177,0.8206973971004169,3.3480915028864704,0.008301986032165587,0.014789297012612224,0.009770762026164448,0.005880951008293778,7.208021823025774,3.9503706044688442,2.192737267992925,-1.0,-1.0,-1.0,0.010173834976740181,7.208021823025774,-1.0,131.0,489.0,0.0,0.0,0.0,0.0,0.0222943410044536,8.628337425005157,12.527313375961967,9.806513197952881,3.391801146790385e-05,,7.326400373131037e-05,95.41940493299626,0.00017510598991066217,40.006345367990434,24.401235421013553,0.0,505.0,0.9777925610542297,0.23755067586898804,0.02230066992342472,0.03951907902956009,1.0
506,0.1483464390039444,0.1608661413192749,0.001,0.040025602822424844,0.03974359855055809,3e-06,60.3486328125,11.348706245422363,20.75,0.0,0.0,0.039703572168946266,0.0,0.939551830291748,-0.03970356658101082,-1.4999977350234985,0.939551830291748,-0.03970356658101082,-1.4999977350234985,1.7000000476837158,1.3320311307907104,0.0,1.7000000476837158,1.3320311307907104,0.0,5495.0,5489.0,6392.0,5492.0,4592.0,1800.0,2.0,2.0,2.0,0.009014875844547486,0.010083109830755206,57.39320100855242,95.69077701697825,10984.0,0.0,129.0,112.125,93.0,0.0,0.03125,512.0,231.125,102.0,0.03125,512.0,231.125,102.0,7355789698138112.0,0.050393104553222656,0.004551983904093504,-0.0164933018386364,0.016875391826033592,-0.015206953510642052,0.02669501304626465,-0.045064523816108704,0.984977662563324,0.1399247944355011,1.1515272855758667,0.1247178465127945,1.1341948509216309,0.0006740954119114521,1.21027296282144,0.8875073887514529,3.6639844683164378,0.00740426400443539,0.011522598972078413,0.00961513924812607,0.006597108033020049,7.505758531042375,3.5286629626552894,1.612562305002939,-1.0,-1.0,-1.0,0.010408735019154847,7.505758531042375,-1.0,128.0,512.0,0.0,0.0,0.0,0.0,0.022277107986155897,8.95117883302737,12.099194753041957,9.748381158045959,3.531394759193063e-05,,0.00016046699602156878,95.69077701697825,0.00017465598648414016,40.24520539998775,24.596466341987252,0.0,506.0,0.9767144918441772,0.5465603470802307,0.02231587842106819,0.04029856622219086,1.0
507,0.14698289334774017,0.03035993129014969,0.001,0.04975083054159768,0.012294348329305649,3e-06,60.28012466430664,11.348706245422363,20.75,0.0,0.0,0.012244596146047115,0.0,0.49999913573265076,-0.012244594283401966,-1.4999977350234985,0.49999913573265076,-0.012244594283401966,-1.4999977350234985,1.399999976158142,1.3593748807907104,0.10000000149011612,1.399999976158142,1.3593748807907104,0.10000000149011612,5161.0,5160.0,5670.0,5160.5,4651.0,1019.0,2.0,2.0,2.0,0.008620007790589225,0.009323871298476795,55.80154048796205,92.47952574200463,10321.0,0.0,121.0,106.875,88.0,0.0,0.0,333.0,215.65625,81.0,0.0,333.0,215.65625,81.0,1117974.375,0.05032551288604736,0.004770712926983833,-0.016044434159994125,0.016491329297423363,-0.014922482892870903,0.01176348328590393,-0.03371305763721466,0.9852582216262817,0.14452415704727173,1.1570059061050415,0.12960167229175568,1.1396102905273438,0.0007360026203983832,0.9341183303882485,0.9417585610919998,3.8297915364779938,0.007596283045131713,0.010748959961347282,0.009774131367521477,0.00842213601572439,5.037475590012036,3.228823737874336,1.2072659459663555,-1.0,-1.0,-1.0,0.010280558955855668,5.037475590012036,-1.0,121.0,333.0,0.0,0.0,0.0,0.0,0.02038786798948422,6.446350598009303,12.285650474019349,9.71989010903053,3.5724020563066006e-05,,0.00015139003517106175,92.47952574200463,0.0003428400377742946,39.527278447989374,24.45320237800479,0.0,507.0,0.9748257398605347,0.26183629035949707,0.02322610653936863,0.04182074964046478,1.0
